First Name,Last Name,Position,Team,Overall,Player Image,Team Logo,SPD,ACC,STR,AGI,AWR
C.J.,Henderson,Cornerback,Atlanta Falcons,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/342.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,91,91,64,88,72
Caleb,Rogers,Right Guard,Las Vegas Raiders,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10712.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,69,72,86,70,65
Cam,Jackson,Defensive Tackle,Carolina Panthers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10603.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,67,70,87,60,69
Cameron,Thomas,Right Edge,Cleveland Browns,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2644.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,78,84,77,82,65
Cameron,Mitchell,Cornerback,Indianapolis Colts,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2315.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,90,93,61,87,68
Casey,Kreiter,Long Snapper,NY Giants,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8363.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,72,71,67,68,61
Chad,Muma,Sam Backer,New England Patriots,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1860.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,85,89,76,86,71
Charles,Grant,Left Tackle,Las Vegas Raiders,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10565.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,75,77,85,73,71
Charles,Snowden,Left Edge,Las Vegas Raiders,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1066.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,83,86,69,83,62
Charlie,Jones,Wide Receiver,Cincinnati Bengals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2246.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,90,89,56,88,62
Chris,Rumph II,Right Edge,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1586.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,80,88,74,80,63
Cody,Simon,Weak Backer,Arizona Cardinals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10729.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,87,93,73,77,71
Collin,Oliver,Right Edge,Green Bay Packers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10684.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,87,91,77,82,66
Dan,Feeney,Right Guard,Tampa Bay Buccaneers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8550.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,67,65,88,64,80
Daniel,Brunskill,Right Guard,Miami Dolphins,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8495.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,71,64,81,60,78
Danny,Stutsman,Mike Backer,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10745.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,87,90,74,79,70
Dante,Pettis,Wide Receiver,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9018.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,88,91,50,89,60
Darius,Muasau,Weak Backer,NY Giants,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10187.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,82,88,63,76,75
Darius,Robinson,Defensive Tackle,Arizona Cardinals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10230.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,74,77,87,77,71
Derius,Davis,Wide Receiver,Los Angeles Chargers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3053.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,94,94,63,82,60
DeWayne,Carter,Defensive Tackle,Buffalo Bills,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10030.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,73,78,82,57,73
DJ,Giddens,Halfback,Indianapolis Colts,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10560.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,91,92,70,77,69
Dondrea,Tillman,Right Edge,Denver Broncos,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10975.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,73,80,77,72,75
Elijah,Roberts,Defensive Tackle,Tampa Bay Buccaneers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10709.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,80,83,83,76,69
Elijah,Arroyo,Tight End,Seattle Seahawks,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10479.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,87,89,77,80,66
Emari,Demercado,Halfback,Arizona Cardinals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10381.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,91,91,65,83,70
Gardner,Minshew,Quarterback,Kansas City Chiefs,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9575.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,80,82,62,78,69
Geno,Smith,Quarterback,Las Vegas Raiders,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6078.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,85,83,58,80,64
Greg,Dulcich,Tight End,Miami Dolphins,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1550.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,84,88,67,82,68
Gunnar,Helm,Tight End,Tennessee Titans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10582.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,78,80,74,79,74
Harrison,Bryant,Tight End,Houston Texans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/193.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,83,86,71,77,70
Harrison,Mevis,Kicker,Los Angeles Rams,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10179.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,70,77,44,67,50
Isaiah,Foskey,Right Edge,Cincinnati Bengals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2145.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,86,90,76,74,66
Isaiah,Adams,Right Guard,Arizona Cardinals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9994.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,65,70,86,59,69
Isaiah,Davis,Halfback,NY Jets,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10050.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,87,90,73,82,70
Ja'Tavion,Sanders,Tight End,Carolina Panthers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10242.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,83,90,67,79,75
Jalen,Reeves-Maybin,Weak Backer,Chicago Bears,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8698.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,86,84,70,74,76
Jalin,Hyatt,Wide Receiver,NY Giants,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2219.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,94,95,57,82,66
Jamaree,Salyer,Right Guard,Los Angeles Chargers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1935.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,63,68,88,59,75
Jaquelin,Roy,Defensive Tackle,New England Patriots,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2910.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,68,68,91,57,64
Jarrett,Patterson,Center,Houston Texans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2348.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,61,71,83,54,79
Jaylin,Smith,Cornerback,Houston Texans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10736.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,91,86,54,86,72
Jaylon,Jones,Cornerback,Chicago Bears,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2562.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,92,93,63,91,65
Jaylon,Carlies,Weak Backer,Indianapolis Colts,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10028.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,89,90,72,83,73
Jordan,Elliott,Defensive Tackle,San Francisco 49ers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/273.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,71,78,82,61,74
Jordan,Hancock,Strong Safety,Buffalo Bills,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10573.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,91,94,60,82,73
Juice,Scruggs,Right Guard,Houston Texans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2387.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,65,74,87,60,75
Karl,Brooks,Defensive Tackle,Green Bay Packers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2912.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,70,79,84,67,74
KeAndre,Lambert-Smith,Wide Receiver,Los Angeles Chargers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10631.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,93,94,60,92,65
Kendall,Lamm,Left Tackle,Miami Dolphins,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7736.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,68,54,80,67,77
Khristian,Boyd,Defensive Tackle,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10365.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,63,69,88,55,67
Krys,Barnes,Mike Backer,Carolina Panthers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1395.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,85,86,71,81,72
Lajohntay,Wester,Wide Receiver,Baltimore Ravens,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10777.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,90,91,62,88,63
Larry,Borom,Right Tackle,Miami Dolphins,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/752.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,67,68,83,51,82
Lathan,Ransom,Strong Safety,Carolina Panthers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10700.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,86,91,66,83,70
Logan,Lee,Defensive Tackle,Pittsburgh Steelers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10154.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,71,73,83,78,70
Luke,Musgrave,Tight End,Green Bay Packers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2334.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,89,90,75,82,65
M.J.,Stewart Jr,Strong Safety,Houston Texans,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9068.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,88,88,66,84,68
Mason,Tipton,Wide Receiver,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10977.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,94,92,59,82,68
Matt,Pryor,Right Tackle,Philadelphia Eagles,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9897.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,60,53,86,57,77
Mazi,Smith,Defensive Tackle,NY Jets,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2399.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,74,77,89,76,66
Mekhi,Wingo,Defensive Tackle,Detroit Lions,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10304.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,77,86,79,73,66
Mike,Edwards,Free Safety,Kansas City Chiefs,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9448.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,88,90,63,85,70
Mohamoud,Diabate,Weak Backer,Cleveland Browns,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10892.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,87,86,69,79,72
Mykal,Walker,Mike Backer,NY Jets,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/642.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,87,87,72,79,73
Nick,Moore,Long Snapper,Baltimore Ravens,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/738.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,70,74,70,74,64
R.J.,Mickens,Free Safety,Los Angeles Chargers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10662.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,89,91,63,81,67
Rakeem,Nunez-Roches Sr,Defensive Tackle,NY Giants,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7563.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,72,72,81,58,72
Robert,Jones,Left Guard,Dallas Cowboys,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/933.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,65,68,88,49,78
Rodney,Thomas II,Strong Safety,Indianapolis Colts,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2152.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,89,92,61,83,70
Ryan,Bates,Center,Chicago Bears,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9383.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,67,78,86,67,75
Sai'vion,Jones,Defensive Tackle,Denver Broncos,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10616.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,81,88,80,79,75
Sam,Mustipher,Left Guard,Denver Broncos,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/482.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,61,56,83,53,85
Savion,Williams,Wide Receiver,Green Bay Packers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10784.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,90,90,71,86,75
Scott,Miller,Wide Receiver,Pittsburgh Steelers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/460.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,94,92,54,85,64
Shemar,James,Sam Backer,Dallas Cowboys,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10610.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,83,82,73,81,70
Spencer,Rattler,Quarterback,New Orleans Saints,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10220.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,83,85,56,77,61
T.J.,Slaton,Defensive Tackle,Cincinnati Bengals,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/828.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,69,77,87,58,65
T.J.,Tampa,Cornerback,Baltimore Ravens,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10259.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,88,88,60,86,68
Tatum,Bethune,Mike Backer,San Francisco 49ers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10013.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,81,87,67,83,73
Terrance,Ferguson,Tight End,Los Angeles Rams,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10552.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,85,87,73,78,73
Theo,Jackson,Free Safety,Minnesota Vikings,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2155.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,90,92,58,76,73
Thomas,Harper,Strong Safety,Detroit Lions,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10908.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,89,94,60,80,65
Tommy,Eichenberg,Weak Backer,Las Vegas Raiders,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10065.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,78,84,75,81,64
Trevor,Penning,Right Tackle,Los Angeles Chargers,70,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1881.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,76,82,89,74,59
